"","h_season","matchup","home_team","away_team","home_wins","away_wins","date","home_series_win","h_net_rating","h_off_eFG","h_off_tov_rate","h_off_reb_rate","h_off_ft_fga_ratio","h_def_eFG","h_def_tov_rate","h_def_reb_rate","h_def_ft_fga_ratio","h_top_3_players","h_top_3_vorp","h_best_player","h_best_vorp","a_net_rating","a_off_eFG","a_off_tov_rate","a_off_reb_rate","a_off_ft_fga_ratio","a_def_eFG","a_def_tov_rate","a_def_reb_rate","a_def_ft_fga_ratio","a_top_3_players","a_top_3_vorp","a_best_player","a_best_vorp","a_season","net_rating_diff","off_eFG_diff","off_tov_rate_diff","off_reb_rate_diff","off_ft_fga_ratio_diff","def_eFG_diff","def_tov_rate_diff","def_reb_rate_diff","def_ft_fga_ratio_diff","top_3_vorp_diff","best_vorp_diff"
"97",2009,"Philadelphia 76ers at Orlando Magic","Orlando Magic","Philadelphia 76ers",4,2,2009-04-19,1,7.3,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,"Dwight Howard, Rashard Lewis, Hedo Türkoğlu",11.2,"Dwight Howard",4.7,0.1,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.216,"Andre Iguodala, Andre Miller, Lou Williams",8.9,"Andre Iguodala",4.3,2009,7.2,0.035,0,4.5,-0.002,-0.042,-2.6,4.5,-0.00700000000000001,2.3,0.4
"98",2009,"Utah Jazz at Los Angeles Lakers","Los Angeles Lakers","Utah Jazz",4,1,2009-04-19,1,8.1,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,"Kobe Bryant, Pau Gasol, Lamar Odom",13.3,"Kobe Bryant",5.9,2.8,0.504,13.6,28.2,0.274,0.505,15,72.7,0.262,"Deron Williams, Ronnie Brewer, Andrei Kirilenko",8.3,"Deron Williams",3.8,2009,5.3,0.00900000000000001,-1.3,0.299999999999997,-0.044,-0.015,-0.800000000000001,0.299999999999997,-0.049,5,2.1
"99",2009,"Dallas Mavericks at Denver Nuggets","Denver Nuggets","Dallas Mavericks",4,1,2009-05-03,1,3.6,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,"Chauncey Billups, Nenê, J.R. Smith",8.7,"Chauncey Billups",3.7,2.1,0.504,12.1,26.6,0.224,0.493,12.3,74.6,0.225,"Dirk Nowitzki, Jason Kidd, Jason Terry",11.3,"Dirk Nowitzki",4.2,2009,1.5,0.00800000000000001,2.1,-2.89999999999999,0.066,-0.00800000000000001,1.8,-2.89999999999999,0.034,-2.6,-0.5
"100",2009,"Orlando Magic at Boston Celtics","Boston Celtics","Orlando Magic",3,4,2009-05-04,0,8.2,0.528,15,27.9,0.251,0.47,14,75.6,0.253,"Ray Allen, Rajon Rondo, Paul Pierce",12.2,"Ray Allen",4.3,7.3,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,"Dwight Howard, Rashard Lewis, Hedo Türkoğlu",11.2,"Dwight Howard",4.7,2009,0.9,0.00800000000000001,1.6,-0.300000000000011,0,0.00499999999999995,1.7,-0.300000000000011,0.044,1,-0.4
"101",2009,"Atlanta Hawks at Cleveland Cavaliers","Cleveland Cavaliers","Atlanta Hawks",4,0,2009-05-05,1,10,0.519,12.5,27.7,0.236,0.468,13.5,74.6,0.226,"LeBron James, Mo Williams, Delonte West",16.9,"LeBron James",11.8,1.7,0.504,12.5,26,0.238,0.494,13.2,71.6,0.21,"Joe Johnson, Mike Bibby, Josh Smith",8.2,"Joe Johnson",3.1,2009,8.3,0.015,0,3,-0.002,-0.026,0.300000000000001,3,0.016,8.7,8.7
"102",2009,"Houston Rockets at Los Angeles Lakers","Los Angeles Lakers","Houston Rockets",4,2,2009-05-06,1,8.1,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,"Kobe Bryant, Pau Gasol, Lamar Odom",13.3,"Kobe Bryant",5.9,4.4,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,"Yao Ming, Metta World Peace, Shane Battier",7.7,"Yao Ming",3.3,2009,3.7,0.012,-1.3,-2.3,-0.00499999999999998,0.011,2.3,-2.3,0.021,5.6,2.6
"103",2009,"Denver Nuggets at Los Angeles Lakers","Los Angeles Lakers","Denver Nuggets",4,2,2009-05-19,1,8.1,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,"Kobe Bryant, Pau Gasol, Lamar Odom",13.3,"Kobe Bryant",5.9,3.6,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,"Chauncey Billups, Nenê, J.R. Smith",8.7,"Chauncey Billups",3.7,2009,4.5,0.001,-1.9,1.3,-0.06,0.005,0.0999999999999996,1.3,-0.046,4.6,2.2
"104",2009,"Orlando Magic at Cleveland Cavaliers","Cleveland Cavaliers","Orlando Magic",2,4,2009-05-20,0,10,0.519,12.5,27.7,0.236,0.468,13.5,74.6,0.226,"LeBron James, Mo Williams, Delonte West",16.9,"LeBron James",11.8,7.3,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,"Dwight Howard, Rashard Lewis, Hedo Türkoğlu",11.2,"Dwight Howard",4.7,2009,2.7,-0.001,-0.9,-1.30000000000001,-0.015,0.003,1.2,-1.30000000000001,0.017,5.7,7.1
"105",2009,"Orlando Magic at Los Angeles Lakers","Los Angeles Lakers","Orlando Magic",4,1,2009-06-04,1,8.1,0.513,12.3,29.4,0.23,0.49,14.2,73,0.213,"Kobe Bryant, Pau Gasol, Lamar Odom",13.3,"Kobe Bryant",5.9,7.3,0.52,13.4,24,0.251,0.465,12.3,75.9,0.209,"Dwight Howard, Rashard Lewis, Hedo Türkoğlu",11.2,"Dwight Howard",4.7,2009,0.8,-0.00700000000000001,-1.1,-2.90000000000001,-0.021,0.025,1.9,-2.90000000000001,0.004,2.1,1.2
"106",2010,"Chicago Bulls at Cleveland Cavaliers","Cleveland Cavaliers","Chicago Bulls",4,1,2010-04-17,1,7.1,0.532,13.4,25.1,0.246,0.482,12.3,77.2,0.218,"LeBron James, Mo Williams, Anderson Varejão",14.4,"LeBron James",10.3,-1.8,0.477,13.3,26.6,0.217,0.484,12.3,74.8,0.212,"Derrick Rose, Luol Deng, Joakim Noah",6.4,"Derrick Rose",2.7,2010,8.9,0.055,0.0999999999999996,2.40000000000001,0.029,-0.002,0,2.40000000000001,0.006,8,7.6
"107",2010,"Miami Heat at Boston Celtics","Boston Celtics","Miami Heat",4,1,2010-04-17,1,3.9,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,"Rajon Rondo, Paul Pierce, Kevin Garnett",10.1,"Rajon Rondo",4.2,2.5,0.496,12.8,26.1,0.223,0.48,13.9,74.9,0.246,"Dwyane Wade, Quentin Richardson, Dorell Wright",11.1,"Dwyane Wade",7.9,2010,1.4,0.026,1.7,-1.10000000000001,0.025,0.00700000000000001,1,-1.10000000000001,0.005,-1,-3.7
"108",2010,"Milwaukee Bucks at Atlanta Hawks","Atlanta Hawks","Milwaukee Bucks",4,3,2010-04-17,1,5.2,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.208,"Josh Smith, Joe Johnson, Al Horford",11.6,"Josh Smith",5.1,1.8,0.482,12.3,26.2,0.181,0.486,14.6,76.4,0.266,"Andrew Bogut, Carlos Delfino, Luke Ridnour",8.4,"Andrew Bogut",2.8,2010,3.4,0.024,-0.9,-3.7,0.032,0.01,-1.4,-3.7,-0.058,3.2,2.3
"109",2010,"Utah Jazz at Denver Nuggets","Denver Nuggets","Utah Jazz",2,4,2010-04-17,0,4.3,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,"Nenê, Chauncey Billups, Carmelo Anthony",10.1,"Nenê",3.6,5.7,0.524,14.2,26.8,0.252,0.492,14.2,75.6,0.269,"Deron Williams, Carlos Boozer, Andrei Kirilenko",10.8,"Deron Williams",4.1,2010,-1.4,-0.015,-1.5,-3.19999999999999,0.038,0.003,-0.399999999999999,-3.19999999999999,-0.018,-0.700000000000001,-0.5
"110",2010,"Charlotte Bobcats at Orlando Magic","Orlando Magic","Charlotte Bobcats",4,0,2010-04-18,1,8.1,0.536,13.6,24.6,0.246,0.477,12.2,77.4,0.205,"Dwight Howard, Rashard Lewis, Vince Carter",9.2,"Dwight Howard",4.6,1.6,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.194,"Gerald Wallace, Raymond Felton, Boris Diaw",8,"Gerald Wallace",3.7,2010,6.5,0.046,-1.5,3.2,-0.014,-0.014,-2.5,3.2,0.011,1.2,0.9
"111",2010,"Oklahoma City Thunder at Los Angeles Lakers","Los Angeles Lakers","Oklahoma City Thunder",4,2,2010-04-18,1,5.1,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,"Kobe Bryant, Pau Gasol, Lamar Odom",11.5,"Kobe Bryant",4.4,3.7,0.494,13.9,28.6,0.268,0.483,14,73.6,0.229,"Kevin Durant, Russell Westbrook, Jeff Green",11.5,"Kevin Durant",7.5,2010,1.4,0.002,-1.5,0.800000000000011,-0.047,0.001,-0.800000000000001,0.800000000000011,-0.034,1.77635683940025e-15,-3.1
"112",2010,"Portland Trail Blazers at Phoenix Suns","Phoenix Suns","Portland Trail Blazers",4,2,2010-04-18,1,5.1,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,"Steve Nash, Channing Frye, Jason Richardson",9.1,"Steve Nash",4.2,3.7,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.219,"Brandon Roy, Andre Miller, LaMarcus Aldridge",8.8,"Brandon Roy",4.1,2010,1.4,0.047,1.5,-4,-0.00900000000000001,-0.011,-1.7,-4,0.005,0.300000000000001,0.100000000000001
"113",2010,"San Antonio Spurs at Dallas Mavericks","Dallas Mavericks","San Antonio Spurs",2,4,2010-04-18,0,2.9,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.206,"Dirk Nowitzki, Jason Kidd, Jason Terry",11.4,"Dirk Nowitzki",4.7,5.5,0.515,12.9,26.8,0.219,0.483,12.1,76.3,0.214,"Tim Duncan, Manu Ginóbili, George Hill",11.4,"Tim Duncan",5,2010,-2.6,-0.00900000000000001,-0.6,-2.59999999999999,0.00700000000000001,0.012,1.5,-2.59999999999999,-0.00800000000000001,0,-0.3
"114",2010,"Boston Celtics at Cleveland Cavaliers","Cleveland Cavaliers","Boston Celtics",2,4,2010-05-01,0,7.1,0.532,13.4,25.1,0.246,0.482,12.3,77.2,0.218,"LeBron James, Mo Williams, Anderson Varejão",14.4,"LeBron James",10.3,3.9,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,"Rajon Rondo, Paul Pierce, Kevin Garnett",10.1,"Rajon Rondo",4.2,2010,3.2,0.01,-1.1,3.40000000000001,-0.002,-0.005,-2.6,3.40000000000001,-0.033,4.3,6.1
"115",2010,"Utah Jazz at Los Angeles Lakers","Los Angeles Lakers","Utah Jazz",4,0,2010-05-02,1,5.1,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,"Kobe Bryant, Pau Gasol, Lamar Odom",11.5,"Kobe Bryant",4.4,5.7,0.524,14.2,26.8,0.252,0.492,14.2,75.6,0.269,"Deron Williams, Carlos Boozer, Andrei Kirilenko",10.8,"Deron Williams",4.1,2010,-0.6,-0.028,-1.8,-1.19999999999999,-0.031,-0.00800000000000001,-1,-1.19999999999999,-0.074,0.700000000000001,0.300000000000001
"116",2010,"San Antonio Spurs at Phoenix Suns","Phoenix Suns","San Antonio Spurs",4,0,2010-05-03,1,5.1,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,"Steve Nash, Channing Frye, Jason Richardson",9.1,"Steve Nash",4.2,5.5,0.515,12.9,26.8,0.219,0.483,12.1,76.3,0.214,"Tim Duncan, Manu Ginóbili, George Hill",11.4,"Tim Duncan",5,2010,-0.4,0.031,0.699999999999999,-5.5,0.021,0.00800000000000001,-0.5,-5.5,0.01,-2.3,-0.8
"117",2010,"Atlanta Hawks at Orlando Magic","Orlando Magic","Atlanta Hawks",4,0,2010-05-04,1,8.1,0.536,13.6,24.6,0.246,0.477,12.2,77.4,0.205,"Dwight Howard, Rashard Lewis, Vince Carter",9.2,"Dwight Howard",4.6,5.2,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.208,"Josh Smith, Joe Johnson, Al Horford",11.6,"Josh Smith",5.1,2010,2.9,0.03,2.2,4.7,0.033,-0.019,-1,4.7,-0.003,-2.4,-0.5
"118",2010,"Boston Celtics at Orlando Magic","Orlando Magic","Boston Celtics",2,4,2010-05-16,0,8.1,0.536,13.6,24.6,0.246,0.477,12.2,77.4,0.205,"Dwight Howard, Rashard Lewis, Vince Carter",9.2,"Dwight Howard",4.6,3.9,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,"Rajon Rondo, Paul Pierce, Kevin Garnett",10.1,"Rajon Rondo",4.2,2010,4.2,0.014,-0.9,3.60000000000001,-0.002,-0.01,-2.7,3.60000000000001,-0.046,-0.9,0.399999999999999
"119",2010,"Phoenix Suns at Los Angeles Lakers","Los Angeles Lakers","Phoenix Suns",4,2,2010-05-17,1,5.1,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,"Kobe Bryant, Pau Gasol, Lamar Odom",11.5,"Kobe Bryant",4.4,5.1,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.224,"Steve Nash, Channing Frye, Jason Richardson",9.1,"Steve Nash",4.2,2010,0,-0.05,-1.2,3.60000000000001,-0.019,-0.00700000000000001,1.6,3.60000000000001,-0.029,2.4,0.2
"120",2010,"Boston Celtics at Los Angeles Lakers","Los Angeles Lakers","Boston Celtics",4,3,2010-06-03,1,5.1,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,"Kobe Bryant, Pau Gasol, Lamar Odom",11.5,"Kobe Bryant",4.4,3.9,0.522,14.5,22.8,0.248,0.487,14.9,73.8,0.251,"Rajon Rondo, Paul Pierce, Kevin Garnett",10.1,"Rajon Rondo",4.2,2010,1.2,-0.026,-2.1,0.600000000000009,-0.027,-0.003,-1.7,0.600000000000009,-0.056,1.4,0.2
"121",2011,"Atlanta Hawks at Orlando Magic","Orlando Magic","Atlanta Hawks",2,4,2011-04-16,0,5.9,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,"Dwight Howard, Ryan Anderson, Hedo Türkoğlu",9.7,"Dwight Howard",5.4,-0.9,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,"Al Horford, Josh Smith, Joe Johnson",8.2,"Al Horford",3.9,2011,6.8,0.02,0.800000000000001,2.30000000000001,0.018,-0.02,1,2.30000000000001,0.00800000000000001,1.5,1.5
"122",2011,"Indiana Pacers at Chicago Bulls","Chicago Bulls","Indiana Pacers",4,1,2011-04-16,1,8,0.501,13.5,29.4,0.227,0.463,13.6,76.2,0.222,"Derrick Rose, Luol Deng, Ronnie Brewer",11.7,"Derrick Rose",6.7,-1.2,0.486,14.1,25.9,0.235,0.487,12.8,74.1,0.237,"Danny Granger, Josh McRoberts, Mike Dunleavy",6.1,"Danny Granger",2.9,2011,9.2,0.015,-0.6,2.10000000000001,-0.00799999999999998,-0.024,0.799999999999999,2.10000000000001,-0.015,5.6,3.8
"123",2011,"Philadelphia 76ers at Miami Heat","Miami Heat","Philadelphia 76ers",4,1,2011-04-16,1,8.2,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,"LeBron James, Dwyane Wade, Chris Bosh",16.2,"LeBron James",7.8,1.6,0.494,12.3,24.6,0.21,0.487,13.5,74.5,0.231,"Andre Iguodala, Elton Brand, Jrue Holiday",7.6,"Andre Iguodala",3.2,2011,6.6,0.03,1.2,1,0.069,-0.012,-0.9,1,-0.00800000000000001,8.6,4.6
"124",2011,"Portland Trail Blazers at Dallas Mavericks","Dallas Mavericks","Portland Trail Blazers",4,2,2011-04-16,1,4.7,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,"Dirk Nowitzki, Jason Kidd, Jason Terry",9.7,"Dirk Nowitzki",4.5,1.7,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,"LaMarcus Aldridge, Andre Miller, Nicolas Batum",9.8,"LaMarcus Aldridge",3.4,2011,3,0.039,1,2.8,-0.002,-0.022,-2.4,2.8,-0.025,-0.100000000000001,1.1
"125",2011,"Denver Nuggets at Oklahoma City Thunder","Oklahoma City Thunder","Denver Nuggets",4,1,2011-04-17,1,4,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,"Kevin Durant, Russell Westbrook, James Harden",11.9,"Kevin Durant",5.3,5,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,"Nenê, Ty Lawson, Chauncey Billups",7.5,"Nenê",3.2,2011,-1,-0.025,0,-1.80000000000001,0.018,-0.00700000000000001,0.200000000000001,-1.80000000000001,0.004,4.4,2.1
"126",2011,"Memphis Grizzlies at San Antonio Spurs","San Antonio Spurs","Memphis Grizzlies",2,4,2011-04-17,0,6.2,0.527,12.8,24.9,0.229,0.491,12.6,74.6,0.19,"Manu Ginóbili, Tim Duncan, Tony Parker",10.4,"Manu Ginóbili",4.5,2.5,0.493,13,28.9,0.218,0.502,15.7,72.5,0.228,"Zach Randolph, Marc Gasol, Rudy Gay",8.6,"Zach Randolph",3.2,2011,3.7,0.034,-0.199999999999999,2.09999999999999,0.011,-0.011,-3.1,2.09999999999999,-0.038,1.8,1.3
"127",2011,"New Orleans Hornets at Los Angeles Lakers","Los Angeles Lakers","New Orleans Hornets",4,2,2011-04-17,1,6.7,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,"Pau Gasol, Kobe Bryant, Lamar Odom",13.9,"Pau Gasol",5.2,1,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,"Chris Paul, David West, Trevor Ariza",10.7,"Chris Paul",6.7,2011,5.7,0.00900000000000001,-0.5,-3.90000000000001,0.002,-0.024,-1.6,-3.90000000000001,-0.039,3.2,-1.5
"128",2011,"New York Knicks at Boston Celtics","Boston Celtics","New York Knicks",4,0,2011-04-17,1,5.9,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,"Paul Pierce, Kevin Garnett, Ray Allen",12,"Paul Pierce",4.6,0.8,0.513,12.6,24.2,0.246,0.511,13.8,71.9,0.24,"Amar'e Stoudemire, Landry Fields, Raymond Felton",5.1,"Amar'e Stoudemire",2.4,2011,5.1,0.006,1.9,2.8,-0.011,-0.042,1,2.8,-0.005,6.9,2.2
"129",2011,"Boston Celtics at Miami Heat","Miami Heat","Boston Celtics",4,1,2011-05-01,1,8.2,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,"LeBron James, Dwyane Wade, Chris Bosh",16.2,"LeBron James",7.8,5.9,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,"Paul Pierce, Kevin Garnett, Ray Allen",12,"Paul Pierce",4.6,2011,2.3,0.005,-1,0.799999999999997,0.044,0.006,-2.2,0.799999999999997,-0.012,4.2,3.2
"130",2011,"Memphis Grizzlies at Oklahoma City Thunder","Oklahoma City Thunder","Memphis Grizzlies",4,3,2011-05-01,1,4,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,"Kevin Durant, Russell Westbrook, James Harden",11.9,"Kevin Durant",5.3,2.5,0.493,13,28.9,0.218,0.502,15.7,72.5,0.228,"Zach Randolph, Marc Gasol, Rudy Gay",8.6,"Zach Randolph",3.2,2011,1.5,0.00800000000000001,0.0999999999999996,1.09999999999999,0.081,-0.00900000000000001,-2.8,1.09999999999999,0,3.3,2.1
"131",2011,"Atlanta Hawks at Chicago Bulls","Chicago Bulls","Atlanta Hawks",4,2,2011-05-02,1,8,0.501,13.5,29.4,0.227,0.463,13.6,76.2,0.222,"Derrick Rose, Luol Deng, Ronnie Brewer",11.7,"Derrick Rose",6.7,-0.9,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.211,"Al Horford, Josh Smith, Joe Johnson",8.2,"Al Horford",3.9,2011,8.9,0,0,1.60000000000001,0.018,-0.032,1.3,1.60000000000001,0.011,3.5,2.8
"132",2011,"Dallas Mavericks at Los Angeles Lakers","Los Angeles Lakers","Dallas Mavericks",0,4,2011-05-02,0,6.7,0.502,12.3,29.2,0.228,0.477,12.8,72.3,0.181,"Pau Gasol, Kobe Bryant, Lamar Odom",13.9,"Pau Gasol",5.2,4.7,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,"Dirk Nowitzki, Jason Kidd, Jason Terry",9.7,"Dirk Nowitzki",4.5,2011,2,-0.023,-1.3,-2.5,0.006,-0.011,-0.199999999999999,-2.5,-0.025,4.2,0.7
"133",2011,"Miami Heat at Chicago Bulls","Chicago Bulls","Miami Heat",1,4,2011-05-15,0,8,0.501,13.5,29.4,0.227,0.463,13.6,76.2,0.222,"Derrick Rose, Luol Deng, Ronnie Brewer",11.7,"Derrick Rose",6.7,8.2,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,"LeBron James, Dwyane Wade, Chris Bosh",16.2,"LeBron James",7.8,2011,-0.199999999999999,-0.023,0,0.700000000000003,-0.052,-0.012,1,0.700000000000003,-0.001,-4.5,-1.1
"134",2011,"Oklahoma City Thunder at Dallas Mavericks","Dallas Mavericks","Oklahoma City Thunder",4,1,2011-05-17,1,4.7,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,"Dirk Nowitzki, Jason Kidd, Jason Terry",9.7,"Dirk Nowitzki",4.5,4,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,"Kevin Durant, Russell Westbrook, James Harden",11.9,"Kevin Durant",5.3,2011,0.7,0.024,0.5,1.2,-0.077,-0.005,0.0999999999999996,1.2,-0.022,-2.2,-0.8
"135",2011,"Dallas Mavericks at Miami Heat","Miami Heat","Dallas Mavericks",2,4,2011-05-31,0,8.2,0.524,13.5,25.2,0.279,0.475,12.6,75.5,0.223,"LeBron James, Dwyane Wade, Chris Bosh",16.2,"LeBron James",7.8,4.7,0.525,13.6,24.1,0.222,0.488,13,74.8,0.206,"Dirk Nowitzki, Jason Kidd, Jason Terry",9.7,"Dirk Nowitzki",4.5,2011,3.5,-0.001,-0.0999999999999996,0.700000000000003,0.057,-0.013,-0.4,0.700000000000003,0.017,6.5,3.3
"136",2012,"Dallas Mavericks at Oklahoma City Thunder","Oklahoma City Thunder","Dallas Mavericks",4,0,2012-04-28,1,6.6,0.516,15.3,27.8,0.269,0.465,13,72.1,0.207,"Kevin Durant, James Harden, Russell Westbrook",11.9,"Kevin Durant",5.8,1,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,"Dirk Nowitzki, Jason Terry, Jason Kidd",7.1,"Dirk Nowitzki",3,2012,5.6,0.027,1.9,-2.7,0.079,-0.014,-0.9,-2.7,0.00399999999999998,4.8,2.8
"137",2012,"New York Knicks at Miami Heat","Miami Heat","New York Knicks",4,1,2012-04-28,1,6.4,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,"LeBron James, Dwyane Wade, Chris Bosh",13,"LeBron James",7.6,3.4,0.492,14.9,26.6,0.227,0.485,15.9,73.7,0.224,"Carmelo Anthony, Tyson Chandler, Steve Novak",6.5,"Carmelo Anthony",2.7,2012,3,0.013,-0.4,0.200000000000003,0.011,-0.006,-0.0999999999999996,0.200000000000003,-0.024,6.5,4.9
"138",2012,"Orlando Magic at Indiana Pacers","Indiana Pacers","Orlando Magic",4,1,2012-04-28,1,3.6,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222,"Paul George, Danny Granger, David West",7,"Paul George",2.7,0.9,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,"Dwight Howard, Ryan Anderson, JJ Redick",7.6,"Dwight Howard",3.3,2012,2.7,-0.032,-1.4,-3.2,0.058,-0.012,1.2,-3.2,0.032,-0.6,-0.6
"139",2012,"Philadelphia 76ers at Chicago Bulls","Chicago Bulls","Philadelphia 76ers",2,4,2012-04-28,0,9.1,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,"Derrick Rose, Joakim Noah, Carlos Boozer",8,"Derrick Rose",2.9,4.7,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,"Andre Iguodala, Lou Williams, Thaddeus Young",7.6,"Andre Iguodala",3.3,2012,4.4,0.01,2.3,-0.900000000000006,0.023,-0.01,-0.699999999999999,-0.900000000000006,-0.017,0.399999999999999,-0.4
"140",2012,"Boston Celtics at Atlanta Hawks","Atlanta Hawks","Boston Celtics",2,4,2012-04-29,0,3.7,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.186,"Josh Smith, Joe Johnson, Jeff Teague",7.3,"Josh Smith",3.3,2.8,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216,"Paul Pierce, Kevin Garnett, Rajon Rondo",8.2,"Paul Pierce",3.2,2012,0.9,0.004,-1.3,2,-0.00800000000000001,0.028,-0.5,2,-0.03,-0.9,0.0999999999999996
"141",2012,"Denver Nuggets at Los Angeles Lakers","Los Angeles Lakers","Denver Nuggets",4,3,2012-04-29,1,1.6,0.491,14.2,29.1,0.226,0.476,10.7,74.8,0.158,"Pau Gasol, Kobe Bryant, Andrew Bynum",8.8,"Pau Gasol",3.3,3,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,"Ty Lawson, Danilo Gallinari, Kenneth Faried",6.3,"Ty Lawson",2.8,2012,-1.4,-0.025,0.0999999999999996,0.5,-0.013,-0.032,-3.6,0.5,-0.027,2.5,0.5
"142",2012,"LA Clippers at Memphis Grizzlies","Memphis Grizzlies","Los Angeles Clippers",3,4,2012-04-29,0,2.2,0.473,13.6,29.8,0.211,0.485,16.3,72.7,0.227,"Marc Gasol, Rudy Gay, Mike Conley",7.9,"Marc Gasol",3.1,2.8,0.502,12.7,29.5,0.195,0.492,14.2,73.2,0.245,"Chris Paul, Blake Griffin, Randy Foye",11.3,"Chris Paul",6.1,2012,-0.6,-0.029,0.9,-0.5,0.016,-0.00700000000000001,2.1,-0.5,-0.018,-3.4,-3
"143",2012,"Utah Jazz at San Antonio Spurs","San Antonio Spurs","Utah Jazz",4,0,2012-04-29,1,7.7,0.528,12.8,25.1,0.195,0.489,12.9,76,0.168,"Tony Parker, Tim Duncan, Kawhi Leonard",6.6,"Tony Parker",2.3,0.7,0.481,13,30.2,0.227,0.493,13.8,73.8,0.245,"Paul Millsap, Al Jefferson, Gordon Hayward",7.9,"Paul Millsap",3.1,2012,7,0.047,-0.199999999999999,2.2,-0.032,-0.004,-0.9,2.2,-0.077,-1.3,-0.8
"144",2012,"Philadelphia 76ers at Boston Celtics","Boston Celtics","Philadelphia 76ers",4,3,2012-05-12,1,2.8,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.216,"Paul Pierce, Kevin Garnett, Rajon Rondo",8.2,"Paul Pierce",3.2,4.7,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,"Andre Iguodala, Lou Williams, Thaddeus Young",7.6,"Andre Iguodala",3.3,2012,-1.9,0.016,3.8,-2.8,0.039,-0.00800000000000001,1.4,-2.8,0.024,0.6,-0.0999999999999996
"145",2012,"Indiana Pacers at Miami Heat","Miami Heat","Indiana Pacers",4,2,2012-05-13,1,6.4,0.505,14.5,26.6,0.238,0.479,15.8,73.9,0.2,"LeBron James, Dwyane Wade, Chris Bosh",13,"LeBron James",7.6,3.6,0.474,13.1,29.2,0.251,0.476,14.1,72.3,0.222,"Paul George, Danny Granger, David West",7,"Paul George",2.7,2012,2.8,0.031,1.4,1.60000000000001,-0.013,0.003,1.7,1.60000000000001,-0.022,6,4.9
